customer_id,order_count,total_spent,avg_check,max_order_amount,unique_products,unique_categories,days_since_first_order,delivery_morning,delivery_day,delivery_evening
387,27,197937.87,7331.0322222222222222,15177.52,27,6,672,1,0,0
388,21,143740.95,6844.8071428571428571,12166.06,21,6,707,1,0,0
389,3,47943.99,15981.330000000000,15981.33,3,3,168,0,0,1
390,18,174705.39,9705.8550000000000000,12661.50,17,6,691,0,1,0
391,18,157540.74,8752.2633333333333333,11813.91,17,6,532,1,0,0
392,12,92327.22,7693.9350000000000000,12792.79,12,6,370,0,1,0
393,21,170996.34,8142.6828571428571429,12787.12,21,6,614,1,0,0
394,12,93497.82,7791.4850000000000000,9878.50,12,6,473,0,1,0
395,15,93984.93,6265.6620000000000000,13855.27,15,6,731,0,1,0
396,15,90439.56,6029.3040000000000000,9987.00,15,5,710,1,0,0
397,15,93824.55,6254.9700000000000000,11204.42,15,6,397,0,0,1
398,6,39154.77,6525.7950000000000000,7248.04,6,4,303,1,0,0
399,21,141624.63,6744.0300000000000000,13479.46,20,6,667,1,0,0
400,15,84017.13,5601.1420000000000000,9150.31,15,5,710,0,1,0
401,12,113424.15,9452.0125000000000000,12786.44,11,4,522,0,0,1
402,12,92453.13,7704.4275000000000000,11126.04,12,6,390,1,0,0
403,21,137274.75,6536.8928571428571429,10612.66,21,6,648,1,0,0
404,6,50278.68,8379.7800000000000000,11040.72,6,5,579,0,0,1
405,3,7906.05,2635.3500000000000000,2635.35,3,3,670,1,0,0
406,18,181375.98,10076.4433333333333333,16037.34,18,6,722,1,0,0
407,18,127666.23,7092.5683333333333333,12870.63,17,6,627,1,0,0
408,9,68349.18,7594.3533333333333333,12025.96,9,5,328,0,1,0
409,12,108412.17,9034.3475000000000000,13052.28,11,6,554,0,0,1
410,12,88335.51,7361.2925000000000000,10602.21,12,5,556,1,0,0
411,21,148965.12,7093.5771428571428571,11852.94,21,6,561,1,0,0
412,9,46974.15,5219.3500000000000000,7752.63,9,5,641,1,0,0
413,18,125355.66,6964.2033333333333333,10584.08,18,6,681,1,0,0
414,12,111698.64,9308.2200000000000000,12968.00,12,6,529,0,1,0
415,18,132245.07,7346.9483333333333333,10814.45,18,6,715,1,0,0
416,3,16447.74,5482.5800000000000000,5482.58,3,3,280,0,1,0
417,12,58374.03,4864.5025000000000000,7777.76,12,5,665,1,0,0
418,21,171720.93,8177.1871428571428571,14687.74,21,6,728,0,1,0
419,18,141668.49,7870.4716666666666667,12432.19,18,6,602,0,0,1
420,27,178849.56,6624.0577777777777778,10694.49,27,6,716,0,0,1
421,39,322901.04,8279.5138461538461538,14694.47,39,6,715,0,1,0
422,18,140324.34,7795.7966666666666667,10081.17,18,6,661,1,0,0
423,15,117988.89,7865.9260000000000000,13666.33,15,6,677,0,0,1
424,27,221114.61,8189.4300000000000000,13335.06,26,6,672,0,0,1
425,21,131494.17,6261.6271428571428571,11051.76,19,6,446,0,1,0
426,9,67804.95,7533.8833333333333333,11143.61,9,4,581,1,0,0
427,6,54908.64,9151.4400000000000000,11477.84,6,5,521,0,1,0
428,6,49539.72,8256.6200000000000000,13720.99,6,3,340,1,0,0
429,18,98452.71,5469.5950000000000000,11639.10,18,6,707,0,1,0
430,15,67249.62,4483.3080000000000000,7721.81,13,4,471,0,0,1
431,3,31727.82,10575.9400000000000000,10575.94,3,2,496,0,1,0
432,21,138055.05,6574.0500000000000000,9874.36,21,6,664,1,0,0
433,24,217286.01,9053.5837500000000000,17048.90,24,6,622,0,0,1
434,15,92284.68,6152.3120000000000000,9330.30,14,6,399,1,0,0
435,12,53922.30,4493.5250000000000000,8925.13,12,6,390,1,0,0
436,15,95753.79,6383.5860000000000000,12464.58,15,6,643,0,1,0
437,15,122907.72,8193.8480000000000000,10473.40,15,6,476,0,0,1
438,6,64507.02,10751.1700000000000000,12756.42,6,3,628,0,0,1
439,21,153119.97,7291.4271428571428571,13398.57,21,6,529,0,1,0
440,12,99573.75,8297.8125000000000000,11737.88,12,5,639,0,1,0
441,21,117758.61,5607.5528571428571429,9786.45,21,6,584,1,0,0
442,18,96864.81,5381.3783333333333333,9162.97,17,6,330,0,1,0
443,12,93055.98,7754.6650000000000000,12321.04,12,5,629,0,1,0
444,18,71913.69,3995.2050000000000000,5365.61,17,5,625,1,0,0
445,18,161011.89,8945.1050000000000000,11573.85,18,6,575,0,1,0
446,18,71440.14,3968.8966666666666667,9258.39,18,6,658,0,1,0
447,6,46717.35,7786.2250000000000000,13104.14,6,4,367,1,0,0
448,18,122312.37,6795.1316666666666667,12179.13,18,6,386,1,0,0
449,9,62065.68,6896.1866666666666667,9706.90,8,5,389,0,1,0
450,9,65694.75,7299.4166666666666667,8935.30,9,4,509,0,1,0
451,21,176472.03,8403.4300000000000000,10541.66,21,6,532,1,0,0
452,24,189799.14,7908.2975000000000000,12300.34,23,6,681,0,1,0
453,24,152556.54,6356.5225000000000000,11175.05,23,6,708,1,0,0
454,18,163384.02,9076.8900000000000000,13556.19,17,6,584,0,0,1
455,15,123753.66,8250.2440000000000000,10770.93,15,4,650,0,0,1
456,12,95575.53,7964.6275000000000000,10650.26,12,6,690,0,0,1
457,21,127533.60,6073.0285714285714286,8206.99,21,6,696,1,0,0
458,18,105683.97,5871.3316666666666667,11703.06,18,6,551,0,1,0
459,18,122449.83,6802.7683333333333333,10999.07,16,6,614,1,0,0
460,6,40316.49,6719.4150000000000000,6942.52,6,5,529,0,0,1
461,21,134820.66,6420.0314285714285714,15412.63,21,5,634,1,0,0
462,12,76061.61,6338.4675000000000000,11501.28,12,5,558,1,0,0
463,6,64567.47,10761.2450000000000000,15275.03,6,3,579,1,0,0
464,18,104278.08,5793.2266666666666667,9678.87,18,6,682,0,0,1
465,12,91258.02,7604.8350000000000000,10647.35,11,6,678,0,1,0
466,18,115024.74,6390.2633333333333333,9175.90,18,5,617,1,0,0
467,12,92316.51,7693.0425000000000000,12071.90,12,5,699,1,0,0
468,21,145621.17,6934.3414285714285714,10798.36,20,6,681,0,0,1
469,24,175078.89,7294.9537500000000000,12059.17,24,6,702,0,1,0
470,21,137921.46,6567.6885714285714286,9264.01,21,5,542,0,1,0
471,15,98585.76,6572.3840000000000000,12634.28,15,5,289,0,0,1
472,15,118769.97,7917.9980000000000000,15907.33,15,5,648,0,0,1
473,15,138667.92,9244.5280000000000000,13081.13,15,6,674,0,1,0
474,12,96336.21,8028.0175000000000000,11796.51,12,6,442,1,0,0
475,9,62943.24,6993.6933333333333333,12321.21,8,4,418,0,0,1
476,27,197498.28,7314.7511111111111111,10617.03,27,6,659,0,0,1
477,9,63824.55,7091.6166666666666667,9704.30,9,4,713,0,1,0
478,15,103468.62,6897.9080000000000000,8306.71,14,6,640,1,0,0
479,9,70698.69,7855.4100000000000000,11044.62,9,5,307,0,0,1
480,9,72493.83,8054.8700000000000000,13725.86,9,4,462,1,0,0
481,18,126131.61,7007.3116666666666667,13569.57,18,5,700,0,1,0
482,3,23155.29,7718.4300000000000000,7718.43,3,2,263,1,0,0
483,9,45192.54,5021.3933333333333333,5667.68,8,5,664,0,0,1
484,21,126061.59,6002.9328571428571429,10090.70,20,6,666,0,0,1
485,15,84037.29,5602.4860000000000000,7718.74,15,6,621,0,0,1
486,9,71748.06,7972.0066666666666667,8984.65,9,4,554,0,1,0
487,9,62288.94,6920.9933333333333333,12600.88,9,6,664,1,0,0
488,15,85981.08,5732.0720000000000000,9952.88,15,6,374,0,1,0
489,6,25143.00,4190.5000000000000000,4683.94,6,4,174,0,1,0
490,21,156576.63,7456.0300000000000000,11398.28,20,6,695,1,0,0
491,12,58958.49,4913.2075000000000000,8287.29,12,5,529,1,0,0
492,18,155042.07,8613.4483333333333333,9524.31,18,6,670,0,1,0
493,15,119188.26,7945.8840000000000000,11844.01,15,6,643,0,0,1
494,9,57279.06,6364.3400000000000000,8873.11,9,6,439,0,1,0
495,9,27272.37,3030.2633333333333333,3971.56,9,6,516,1,0,0
496,24,207309.84,8637.9100000000000000,13077.34,23,5,724,1,0,0
497,9,55162.44,6129.1600000000000000,11415.02,9,5,684,1,0,0
498,6,47208.69,7868.1150000000000000,9869.02,6,4,437,0,0,1
499,9,63836.28,7092.9200000000000000,9378.75,9,4,721,0,1,0
500,12,74542.86,6211.9050000000000000,9899.13,12,5,510,0,0,1
501,21,133263.12,6345.8628571428571429,10446.84,21,6,585,0,0,1
502,21,129426.18,6163.1514285714285714,10798.65,21,6,700,0,1,0
503,12,113076.03,9423.0025000000000000,11305.04,12,5,593,1,0,0
504,6,54479.70,9079.9500000000000000,9826.49,6,4,155,0,0,1
505,9,48641.97,5404.6633333333333333,7263.16,9,4,435,1,0,0
506,21,141775.05,6751.1928571428571429,14674.79,21,6,492,0,0,1
507,21,175518.93,8358.0442857142857143,12752.02,21,6,668,0,0,1
508,18,110957.97,6164.3316666666666667,11867.71,18,5,466,1,0,0
509,9,80159.10,8906.5666666666666667,11091.69,9,5,671,0,1,0
510,18,129537.03,7196.5016666666666667,10794.32,18,6,643,0,1,0
511,15,95607.21,6373.8140000000000000,11416.12,15,6,675,1,0,0
512,21,184110.93,8767.1871428571428571,15456.00,19,6,539,0,1,0
513,3,28944.69,9648.2300000000000000,9648.23,3,3,485,1,0,0
514,18,145858.86,8103.2700000000000000,10805.52,17,6,693,0,1,0
515,24,146536.77,6105.6987500000000000,9460.71,24,6,681,0,1,0
516,21,155975.10,7427.3857142857142857,13264.87,20,5,539,1,0,0
517,21,148885.32,7089.7771428571428571,14208.22,20,6,604,0,0,1
518,18,100867.23,5603.7350000000000000,10469.70,18,6,573,0,0,1
519,15,114182.61,7612.1740000000000000,12702.22,15,5,542,0,0,1
520,33,269569.17,8168.7627272727272727,12468.02,32,6,617,0,0,1
521,9,29112.42,3234.7133333333333333,7596.61,8,4,475,0,1,0
522,18,153528.39,8529.3550000000000000,11733.12,18,6,619,0,1,0
523,6,72082.26,12013.710000000000,14716.42,6,5,728,0,1,0
524,12,95764.08,7980.3400000000000000,12530.27,12,6,248,1,0,0
525,21,167395.68,7971.2228571428571429,15332.49,21,6,696,0,1,0
526,15,85158.00,5677.2000000000000000,9911.65,15,6,515,0,1,0
527,15,72989.07,4865.9380000000000000,6937.87,15,6,560,0,1,0
528,12,99082.11,8256.8425000000000000,12744.82,11,5,702,0,0,1
529,0,0,0,0,0,0,,1,0,0
530,24,171859.35,7160.8062500000000000,10896.51,23,6,699,0,0,1
531,6,64554.09,10759.0150000000000000,13204.34,6,5,654,0,0,1
532,9,111281.70,12364.633333333333,19513.79,9,5,495,1,0,0
533,12,95907.93,7992.3275000000000000,10478.82,12,5,719,1,0,0
534,24,140310.21,5846.2587500000000000,10369.08,24,6,581,0,0,1
535,30,274220.52,9140.6840000000000000,14053.83,28,6,575,0,0,1
536,24,171798.96,7158.2900000000000000,11275.39,22,6,675,0,1,0
537,18,72444.87,4024.7150000000000000,7889.43,17,5,708,1,0,0
538,18,159171.60,8842.8666666666666667,16276.13,18,6,698,0,1,0
539,9,59975.25,6663.9166666666666667,10297.10,9,6,561,0,0,1
540,30,192074.61,6402.4870000000000000,9103.15,29,6,720,1,0,0
541,3,28324.29,9441.4300000000000000,9441.43,3,3,285,0,1,0
542,12,73470.30,6122.5250000000000000,8417.07,12,5,623,0,1,0
543,9,58746.24,6527.3600000000000000,9757.20,9,6,653,0,0,1
544,21,146401.02,6971.4771428571428571,9993.31,21,6,703,0,0,1
545,3,31098.93,10366.3100000000000000,10366.31,3,3,290,0,0,1
546,24,210304.68,8762.6950000000000000,12903.29,24,6,666,0,1,0
547,18,86198.37,4788.7983333333333333,8008.01,18,6,611,0,1,0
548,21,171670.65,8174.7928571428571429,14013.65,21,6,398,1,0,0
549,9,52218.90,5802.1000000000000000,8243.06,9,5,569,0,1,0
550,15,64196.43,4279.7620000000000000,9901.20,15,6,611,0,0,1
551,18,119513.73,6639.6516666666666667,9327.08,18,6,512,0,0,1
552,9,66444.30,7382.7000000000000000,11548.14,9,5,632,1,0,0
553,15,97723.05,6514.8700000000000000,9156.96,15,5,621,0,1,0
554,42,305634.63,7277.0150000000000000,14127.58,41,6,669,0,0,1
555,18,144827.28,8045.9600000000000000,10921.95,17,6,702,0,0,1
556,9,67113.24,7457.0266666666666667,11422.73,9,5,656,1,0,0
557,24,149784.30,6241.0125000000000000,10870.38,23,6,523,1,0,0
558,0,0,0,0,0,0,,0,1,0
559,15,108293.61,7219.5740000000000000,10887.29,15,6,654,0,1,0
560,24,169313.52,7054.7300000000000000,12312.59,24,6,640,1,0,0
561,9,74051.04,8227.8933333333333333,10585.03,9,4,557,1,0,0
562,9,71131.35,7903.4833333333333333,10217.86,9,3,685,0,0,1
563,24,157329.57,6555.3987500000000000,11830.81,24,6,537,1,0,0
564,27,176212.44,6526.3866666666666667,10873.36,27,6,723,0,1,0
565,15,82714.26,5514.2840000000000000,9812.71,15,6,609,1,0,0
566,9,72265.95,8029.5500000000000000,14826.13,9,5,705,0,0,1
567,18,133439.55,7413.3083333333333333,9278.91,18,6,692,0,1,0
568,33,190262.88,5765.5418181818181818,10730.40,31,6,674,0,0,1
569,18,131675.97,7315.3316666666666667,9747.21,18,5,698,0,1,0
570,27,186305.37,6900.1988888888888889,17068.59,26,6,672,0,1,0
571,9,30032.82,3336.9800000000000000,4433.11,9,6,572,0,0,1
572,12,90159.36,7513.2800000000000000,11713.31,12,5,577,0,0,1
573,18,128581.83,7143.4350000000000000,9876.83,18,6,526,0,0,1
574,24,141938.88,5914.1200000000000000,10793.85,21,6,701,0,1,0
575,12,64088.28,5340.6900000000000000,10597.36,12,5,375,0,0,1
576,18,103424.94,5745.8300000000000000,8474.08,18,6,448,0,1,0
577,9,66677.46,7408.6066666666666667,8776.99,9,5,542,0,1,0
578,12,93362.52,7780.2100000000000000,14200.97,12,6,426,0,0,1
579,24,182862.00,7619.2500000000000000,14868.63,24,6,682,0,1,0
580,24,162452.31,6768.8462500000000000,13372.70,23,6,653,1,0,0
581,18,133093.17,7394.0650000000000000,12574.03,18,6,687,0,0,1
582,3,10701.45,3567.1500000000000000,3567.15,3,2,162,1,0,0
583,12,111794.52,9316.2100000000000000,13547.73,12,5,494,0,1,0
584,9,76794.33,8532.7033333333333333,14614.53,9,4,598,0,1,0
585,6,33056.07,5509.3450000000000000,8403.03,6,4,555,0,0,1
586,9,75886.86,8431.8733333333333333,10627.00,9,5,527,0,1,0
587,27,170020.89,6297.0700000000000000,10339.95,26,6,613,0,0,1
588,12,42374.76,3531.2300000000000000,5978.07,12,5,638,0,1,0
589,18,118311.12,6572.8400000000000000,9420.00,17,5,721,0,0,1
590,9,103392.06,11488.006666666667,16676.39,8,5,682,1,0,0
591,9,53812.68,5979.1866666666666667,9549.79,9,4,660,0,1,0
592,12,81046.56,6753.8800000000000000,8351.80,11,6,513,1,0,0
593,15,110982.21,7398.8140000000000000,10331.86,15,6,620,0,0,1
594,24,131375.94,5473.9975000000000000,7652.26,23,6,676,0,0,1
595,6,42252.27,7042.0450000000000000,8422.29,6,5,427,1,0,0
596,6,30494.67,5082.4450000000000000,5384.11,6,4,649,0,0,1
597,9,36067.83,4007.5366666666666667,8042.63,9,5,727,0,1,0
598,15,120561.18,8037.4120000000000000,14290.83,15,5,647,0,0,1
599,21,118411.71,5638.6528571428571429,10530.01,21,6,675,0,1,0
600,12,81775.77,6814.6475000000000000,10511.07,11,4,549,1,0,0
601,12,58978.41,4914.8675000000000000,10172.14,11,5,538,0,0,1
602,15,109884.84,7325.6560000000000000,12722.50,15,5,593,0,0,1
603,6,40023.27,6670.5450000000000000,7129.27,6,4,490,0,1,0
604,24,160717.53,6696.5637500000000000,11620.17,23,6,642,0,0,1
605,18,121596.27,6755.3483333333333333,11408.99,18,6,532,0,0,1
606,12,62733.48,5227.7900000000000000,9949.40,12,6,450,0,0,1
607,9,35708.67,3967.6300000000000000,7274.52,9,4,720,0,1,0
608,12,75511.44,6292.6200000000000000,8735.87,12,6,705,0,0,1
609,24,183275.04,7636.4600000000000000,14696.78,24,6,727,1,0,0
610,9,68269.29,7585.4766666666666667,11618.66,9,5,534,0,1,0
611,12,69382.62,5781.8850000000000000,8635.17,12,5,659,1,0,0
612,6,39463.50,6577.2500000000000000,12068.48,6,4,564,0,1,0
613,9,79955.76,8883.9733333333333333,11210.37,9,6,606,0,1,0
614,21,133953.63,6378.7442857142857143,13881.49,21,6,639,0,0,1
615,6,46041.66,7673.6100000000000000,12539.79,6,3,244,0,1,0
616,9,63934.11,7103.7900000000000000,7843.76,9,4,610,0,1,0
617,18,106362.75,5909.0416666666666667,10632.34,18,6,641,1,0,0
618,9,58021.38,6446.8200000000000000,11434.92,9,6,719,0,1,0
619,9,63008.85,7000.9833333333333333,9627.10,9,4,432,0,1,0
620,9,53705.43,5967.2700000000000000,7503.68,9,5,565,0,0,1
621,9,59711.43,6634.6033333333333333,10450.58,9,6,710,0,0,1
622,21,121205.37,5771.6842857142857143,8736.94,21,6,674,1,0,0
623,24,166760.64,6948.3600000000000000,12258.06,23,6,729,0,0,1
624,15,82723.44,5514.8960000000000000,15337.58,15,6,561,0,1,0
625,9,87210.66,9690.0733333333333333,13097.30,9,5,671,0,0,1
626,9,66492.99,7388.1100000000000000,9648.75,9,4,653,0,0,1
627,9,59568.99,6618.7766666666666667,13044.20,9,4,571,0,0,1
628,21,105436.59,5020.7900000000000000,9180.77,20,6,723,0,1,0
629,3,17026.86,5675.6200000000000000,5675.62,3,3,8,1,0,0
630,12,51427.53,4285.6275000000000000,6290.05,12,6,564,1,0,0
631,21,186095.10,8861.6714285714285714,11850.85,19,6,600,1,0,0
632,3,23835.30,7945.1000000000000000,7945.10,3,2,459,1,0,0
633,15,140027.25,9335.1500000000000000,13180.78,15,6,608,1,0,0
634,15,99957.15,6663.8100000000000000,9050.06,15,5,475,0,1,0
635,12,103500.09,8625.0075000000000000,12471.25,12,4,714,0,0,1
636,18,147803.97,8211.3316666666666667,12521.06,18,6,689,1,0,0
637,21,180650.07,8602.3842857142857143,17140.81,20,6,677,0,0,1
638,15,144779.07,9651.9380000000000000,13103.49,15,6,702,0,0,1
639,9,53292.30,5921.3666666666666667,7246.20,9,4,332,0,1,0
640,27,211268.82,7824.7711111111111111,11159.26,27,6,701,0,0,1
641,18,137384.07,7632.4483333333333333,11462.04,18,6,670,0,0,1
642,12,94777.05,7898.0875000000000000,11167.36,12,4,643,0,1,0
643,18,143273.82,7959.6566666666666667,14913.20,17,6,704,0,0,1
644,18,153908.61,8550.4783333333333333,9998.07,18,5,683,0,1,0
645,12,97468.14,8122.3450000000000000,10220.95,12,6,707,0,0,1
646,15,127657.68,8510.5120000000000000,14782.87,15,6,621,1,0,0
647,9,46781.01,5197.8900000000000000,6466.91,9,5,468,0,0,1
648,12,57411.45,4784.2875000000000000,7089.45,12,5,668,0,1,0
649,12,110971.71,9247.6425000000000000,12518.06,12,6,222,0,0,1
650,6,25376.67,4229.4450000000000000,4946.60,6,5,710,0,1,0
651,9,34481.52,3831.2800000000000000,4726.28,9,6,702,1,0,0
652,21,135438.42,6449.4485714285714286,10692.52,21,6,660,1,0,0
653,6,37433.31,6238.8850000000000000,7837.04,6,3,285,0,1,0
654,9,70622.13,7846.9033333333333333,9900.24,8,5,703,0,1,0
655,18,110754.60,6153.0333333333333333,10868.33,18,6,691,0,0,1
656,21,137821.38,6562.9228571428571429,9484.65,21,5,719,0,0,1
657,12,109093.53,9091.1275000000000000,15804.49,12,5,606,0,0,1
658,15,105519.39,7034.6260000000000000,11630.67,15,6,661,1,0,0
659,6,23238.21,3873.0350000000000000,6463.87,6,5,459,0,0,1
660,12,72652.14,6054.3450000000000000,11351.12,12,5,448,0,1,0
661,21,155308.71,7395.6528571428571429,11292.05,21,6,690,0,0,1
662,18,107059.32,5947.7400000000000000,7763.43,18,5,590,1,0,0
663,3,39543.99,13181.3300000000000000,13181.33,3,2,256,1,0,0
664,21,128744.97,6130.7128571428571429,7788.32,21,6,601,0,0,1
665,15,119325.57,7955.0380000000000000,10664.20,15,6,623,1,0,0
666,18,158416.14,8800.8966666666666667,15450.88,18,6,609,0,1,0
667,9,90976.68,10108.5200000000000000,12852.98,9,5,588,0,1,0
668,12,57411.06,4784.2550000000000000,8013.26,12,6,701,0,0,1
669,15,90634.20,6042.2800000000000000,9295.88,14,5,658,0,0,1
670,15,80382.00,5358.8000000000000000,8854.71,15,4,637,1,0,0
671,18,116669.79,6481.6550000000000000,13249.37,18,6,526,1,0,0
672,24,145555.44,6064.8100000000000000,14950.15,23,6,702,0,1,0
673,12,98318.13,8193.1775000000000000,12211.20,12,5,693,1,0,0
674,27,149457.39,5535.4588888888888889,8648.78,25,6,664,0,0,1
675,18,149913.51,8328.5283333333333333,11996.33,18,6,646,1,0,0
676,12,77545.26,6462.1050000000000000,13029.95,11,5,726,0,1,0
677,6,55126.11,9187.6850000000000000,11308.26,5,4,185,0,1,0
678,12,61909.77,5159.1475000000000000,8554.58,12,5,458,0,0,1
679,12,53234.31,4436.1925000000000000,8150.35,12,5,432,0,0,1
680,6,62049.33,10341.5550000000000000,11029.10,6,4,712,0,0,1
681,18,108372.42,6020.6900000000000000,9881.01,18,5,726,0,1,0
682,15,129368.85,8624.5900000000000000,12226.82,15,6,608,1,0,0
683,21,177902.70,8471.5571428571428571,13926.22,20,5,586,0,1,0
684,9,65158.83,7239.8700000000000000,10609.88,9,6,175,1,0,0
685,9,45623.88,5069.3200000000000000,6691.36,9,4,722,0,1,0
686,15,116610.21,7774.0140000000000000,8782.97,14,6,515,0,1,0
687,6,40652.40,6775.4000000000000000,9089.55,6,5,128,0,0,1
688,21,125813.49,5991.1185714285714286,9701.64,20,6,692,1,0,0
689,21,149868.60,7136.6000000000000000,14058.10,21,6,551,0,0,1
690,6,48079.26,8013.2100000000000000,11663.25,6,4,632,0,1,0
691,6,34586.52,5764.4200000000000000,6833.88,6,4,458,0,0,1
692,15,106748.70,7116.5800000000000000,15501.20,15,6,627,0,0,1
693,12,94321.38,7860.1150000000000000,9456.58,12,6,687,0,0,1
694,27,237883.02,8810.4822222222222222,15472.58,27,6,597,0,1,0
695,21,152719.14,7272.3400000000000000,11630.18,21,6,708,0,1,0
696,18,84226.74,4679.2633333333333333,10194.97,17,5,553,1,0,0
697,9,50683.86,5631.5400000000000000,9623.19,9,6,706,0,0,1
698,9,67179.87,7464.4300000000000000,11998.13,9,5,602,0,1,0
699,15,75559.11,5037.2740000000000000,8658.30,15,6,561,1,0,0
700,12,68226.42,5685.5350000000000000,8536.16,12,6,541,0,0,1
701,18,113083.05,6282.3916666666666667,8045.50,17,6,554,1,0,0
702,15,99165.75,6611.0500000000000000,14022.24,14,6,538,1,0,0
703,3,25528.92,8509.6400000000000000,8509.64,2,2,659,1,0,0
704,12,85889.52,7157.4600000000000000,11343.52,12,5,662,0,1,0
705,27,201480.12,7462.2266666666666667,14372.54,26,6,673,0,1,0
706,6,36701.16,6116.8600000000000000,6484.99,6,4,252,0,0,1
707,3,23516.37,7838.7900000000000000,7838.79,3,2,588,1,0,0
708,21,172974.45,8236.8785714285714286,10052.45,21,6,696,1,0,0
709,21,118125.18,5625.0085714285714286,8552.03,21,6,731,1,0,0
710,9,52561.38,5840.1533333333333333,8497.23,9,4,724,0,1,0
711,24,158875.23,6619.8012500000000000,9501.05,24,6,646,0,0,1
712,15,144405.15,9627.0100000000000000,17117.90,15,5,531,1,0,0
713,18,115645.77,6424.7650000000000000,11276.05,18,6,608,0,1,0
714,15,138544.92,9236.3280000000000000,12292.42,15,6,727,0,0,1
715,6,24515.67,4085.9450000000000000,5936.08,6,5,385,0,1,0
716,12,74603.13,6216.9275000000000000,8605.32,11,4,722,1,0,0
717,18,112926.84,6273.7133333333333333,9667.97,17,6,679,0,1,0
718,15,109294.14,7286.2760000000000000,10538.55,14,5,406,1,0,0
719,6,51447.24,8574.5400000000000000,8618.39,6,4,142,0,1,0
720,12,128725.47,10727.1225000000000000,13736.25,12,6,705,0,1,0
721,21,138959.70,6617.1285714285714286,10529.72,21,6,717,0,0,1
722,15,74336.46,4955.7640000000000000,8206.56,15,6,610,0,0,1
723,12,79251.33,6604.2775000000000000,11759.53,12,5,716,0,1,0
724,12,60906.06,5075.5050000000000000,7809.21,11,6,598,0,1,0
725,18,138382.65,7687.9250000000000000,10198.93,18,5,710,0,0,1
726,18,141081.00,7837.8333333333333333,10463.44,18,6,720,0,1,0
727,21,138303.69,6585.8900000000000000,8716.15,21,6,694,0,1,0
728,3,25815.21,8605.0700000000000000,8605.07,3,3,186,0,0,1
729,15,118570.32,7904.6880000000000000,12729.00,15,6,466,0,1,0
730,24,168948.27,7039.5112500000000000,13701.13,24,6,712,0,0,1
731,21,125040.39,5954.3042857142857143,12240.70,21,6,718,0,0,1
732,18,108945.09,6052.5050000000000000,14871.45,17,6,718,1,0,0
733,12,90217.56,7518.1300000000000000,10359.37,12,6,661,1,0,0
734,12,87428.10,7285.6750000000000000,10269.79,12,6,688,0,1,0
